Sample,qseqid,sseqid,pident,evalue,score,bitscore,length,qstart,qend,sstart,send,stitle,species,query_length
Q61,TRINITY_DN28220_c0_g1_i1,CAJHUB010000769.1,100,0,894,1652,894,1,894,28506623,28507516,"CAJHUB010000769.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro791, whole genome shotgun sequence",Nyctereutes procyonoides,894
Q61,TRINITY_DN32674_c0_g1_i1,NC_051773.1,100,0,894,1652,894,1,894,72459319,72458426,"NC_051773.1 Anas platyrhynchos isolate Z2 breed Pekin duck chromosome 2, ZJU1.0, whole genome shotgun sequence",Anas platyrhynchos,894
Q61,TRINITY_DN1311_c0_g1_i1,CAJHUB010000765.1,99.778,0,895,1653,901,1,901,233740,234640,"CAJHUB010000765.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro788, whole genome shotgun sequence",Nyctereutes procyonoides,901
Q61,TRINITY_DN29447_c0_g1_i1,CAJHUB010000592.1,100,0,895,1653,895,1,895,18771,19665,"CAJHUB010000592.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro631, whole genome shotgun sequence",Nyctereutes procyonoides,895
Q61,TRINITY_DN58926_c0_g1_i1,CAJHUB010000637.1,99.669,0,896,1655,906,1,905,34504,35408,"CAJHUB010000637.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro672, whole genome shotgun sequence",Nyctereutes procyonoides,905
Q61,TRINITY_DN28373_c0_g1_i1,CAJHUB010000592.1,99.779,0,896,1655,903,1,902,30215,31116,"CAJHUB010000592.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro631, whole genome shotgun sequence",Nyctereutes procyonoides,902
Q61,TRINITY_DN30279_c0_g1_i1,CAJHUB010000760.1,99.669,0,897,1657,906,1,906,25056983,25057888,"CAJHUB010000760.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro783, whole genome shotgun sequence",Nyctereutes procyonoides,906
Q61,TRINITY_DN56257_c1_g1_i1,CAJHUB010000725.1,99.452,0,897,1657,913,1,913,36426,35515,"CAJHUB010000725.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro751, whole genome shotgun sequence",Nyctereutes procyonoides,913
Q61,TRINITY_DN41938_c0_g1_i1,CAJHUB010000755.1,99.56,0,898,1659,910,1,910,66021183,66020274,"CAJHUB010000755.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro779, whole genome shotgun sequence",Nyctereutes procyonoides,910
Q61,TRINITY_DN393_c0_g1_i1,CAJHUB010000517.1,99.56,0,898,1659,910,1,910,19410,20319,"CAJHUB010000517.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro564, whole genome shotgun sequence",Nyctereutes procyonoides,910
Q61,TRINITY_DN47256_c0_g1_i1,CAJHUB010000726.1,100,0,898,1659,898,1,898,154595,153698,"CAJHUB010000726.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro752, whole genome shotgun sequence",Nyctereutes procyonoides,898
Q61,TRINITY_DN17531_c0_g1_i1,NC_051776.1,99.453,0,899,1661,914,1,914,29357,30270,"NC_051776.1 Anas platyrhynchos isolate Z2 breed Pekin duck chromosome 5, ZJU1.0, whole genome shotgun sequence",Anas platyrhynchos,914
Q61,TRINITY_DN55763_c0_g1_i1,CAJHUB010000610.1,100,0,900,1663,900,1,900,87837,88736,"CAJHUB010000610.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro648, whole genome shotgun sequence",Nyctereutes procyonoides,900
Q61,TRINITY_DN70052_c0_g1_i1,CAJHUB010000715.1,99.779,0,901,1664,907,1,907,161946,162852,"CAJHUB010000715.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro742, whole genome shotgun sequence",Nyctereutes procyonoides,907
Q61,TRINITY_DN55994_c1_g1_i1,CAJHUB010000744.1,99.562,0,901,1664,914,1,914,56594,55683,"CAJHUB010000744.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro769, whole genome shotgun sequence",Nyctereutes procyonoides,914
Q61,TRINITY_DN56518_c2_g1_i1,CAJHUB010000553.1,99.562,0,901,1664,913,1,913,12764,11852,"CAJHUB010000553.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro597, whole genome shotgun sequence",Nyctereutes procyonoides,913
Q61,TRINITY_DN15336_c0_g1_i1,CAJHUB010000744.1,99.456,0,902,1666,919,1,919,55684,56599,"CAJHUB010000744.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro769, whole genome shotgun sequence",Nyctereutes procyonoides,919
Q61,TRINITY_DN42601_c0_g1_i1,CAJHUB010000758.1,99.672,0,904,1670,915,1,912,336218,337132,"CAJHUB010000758.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro781, whole genome shotgun sequence",Nyctereutes procyonoides,912
Q61,TRINITY_DN73696_c0_g1_i1,CAJHUB010000624.1,99.349,0,904,1670,922,1,922,63478,62557,"CAJHUB010000624.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro660, whole genome shotgun sequence",Nyctereutes procyonoides,922
Q61,TRINITY_DN13813_c0_g1_i1,NW_024010031.1,99.245,0,905,1672,927,1,927,17276,18201,"NW_024010031.1 Anas platyrhynchos isolate Z2 breed Pekin duck unplaced genomic scaffold, ZJU1.0 scaffold551, whole genome shotgun sequence",Anas platyrhynchos,927
Q61,TRINITY_DN73942_c0_g1_i1,CAJHUB010000744.1,99.89,0,906,1674,910,1,910,14514,13606,"CAJHUB010000744.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro769, whole genome shotgun sequence",Nyctereutes procyonoides,910
Q61,TRINITY_DN32377_c0_g1_i1,CAJHUB010000769.1,99.142,0,906,1674,932,1,928,4363912,4364843,"CAJHUB010000769.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro791, whole genome shotgun sequence",Nyctereutes procyonoides,928
Q61,TRINITY_DN27323_c0_g1_i1,RAQP01000946.1,99.89,0,907,1676,910,1,910,448645,449554,"RAQP01000946.1 Marmota himalayana scaffold946, whole genome shotgun sequence",Marmota himalayana,910
Q61,TRINITY_DN71632_c0_g1_i1,CAJHUB010000653.1,99.781,0,908,1677,914,1,914,4387536,4388449,"CAJHUB010000653.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro687, whole genome shotgun sequence",Nyctereutes procyonoides,914
Q61,TRINITY_DN71047_c0_g1_i1,CAJHUB010000682.1,99.566,0,909,1679,922,1,922,19109,18189,"CAJHUB010000682.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro712, whole genome shotgun sequence",Nyctereutes procyonoides,922
Q61,TRINITY_DN27331_c0_g1_i1,CAJHUB010000747.1,99.566,0,909,1679,922,4,923,355515,354594,"CAJHUB010000747.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro771, whole genome shotgun sequence",Nyctereutes procyonoides,923
Q61,TRINITY_DN20528_c0_g1_i1,CAJHUB010000725.1,100,0,910,1681,910,1,910,33754,34663,"CAJHUB010000725.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro751, whole genome shotgun sequence",Nyctereutes procyonoides,910
Q61,TRINITY_DN72584_c0_g1_i1,CAJHUB010000736.1,99.89,0,910,1681,913,1,913,98611,99523,"CAJHUB010000736.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro761, whole genome shotgun sequence",Nyctereutes procyonoides,1141
Q61,TRINITY_DN71004_c0_g1_i1,NC_051773.1,100,0,910,1681,910,1,910,72473993,72474902,"NC_051773.1 Anas platyrhynchos isolate Z2 breed Pekin duck chromosome 2, ZJU1.0, whole genome shotgun sequence",Anas platyrhynchos,910
Q61,TRINITY_DN44322_c0_g1_i1,CAJHUB010000560.1,99.144,0,911,1683,935,1,935,27602,26668,"CAJHUB010000560.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro602, whole genome shotgun sequence",Nyctereutes procyonoides,935
Q61,TRINITY_DN30242_c0_g1_i1,CAJHUB010000653.1,99.891,0,912,1685,915,21,935,4245933,4245019,"CAJHUB010000653.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro687, whole genome shotgun sequence",Nyctereutes procyonoides,935
Q61,TRINITY_DN16470_c0_g1_i1,CAJHUB010000765.1,99.462,0,913,1687,930,1,928,324678,323750,"CAJHUB010000765.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro788, whole genome shotgun sequence",Nyctereutes procyonoides,928
Q61,TRINITY_DN20954_c0_g1_i1,CAJHUB010000724.1,99.783,0,913,1687,920,1,920,203884,204802,"CAJHUB010000724.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro750, whole genome shotgun sequence",Nyctereutes procyonoides,920
Q61,TRINITY_DN42133_c0_g1_i1,CAJHUB010000641.1,100,0,914,1688,914,1,914,1976,2889,"CAJHUB010000641.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro676, whole genome shotgun sequence",Nyctereutes procyonoides,914
Q61,TRINITY_DN27427_c2_g1_i1,CAJHUB010000722.1,99.675,0,914,1688,924,1,923,75166,76088,"CAJHUB010000722.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro749, whole genome shotgun sequence",Nyctereutes procyonoides,957
Q61,TRINITY_DN13885_c0_g1_i1,CAJHUB010000684.1,99.568,0,914,1688,926,1,926,33970,34895,"CAJHUB010000684.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro714, whole genome shotgun sequence",Nyctereutes procyonoides,926
Q61,TRINITY_DN55849_c0_g1_i1,CAJHUB010000755.1,99.891,0,915,1690,918,1,918,66074022,66074939,"CAJHUB010000755.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro779, whole genome shotgun sequence",Nyctereutes procyonoides,924
Q61,TRINITY_DN28939_c0_g1_i1,CAJHUB010000760.1,99.891,0,915,1690,918,1,918,24991001,24991918,"CAJHUB010000760.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro783, whole genome shotgun sequence",Nyctereutes procyonoides,918
Q61,TRINITY_DN75665_c0_g1_i1,CAJHUB010000725.1,99.891,0,915,1690,918,1,918,48813,49730,"CAJHUB010000725.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro751, whole genome shotgun sequence",Nyctereutes procyonoides,918
Q61,TRINITY_DN42364_c0_g1_i1,CAJHUB010000676.1,99.891,0,916,1692,920,1,920,57684811,57683893,"CAJHUB010000676.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro707, whole genome shotgun sequence",Nyctereutes procyonoides,920
Q61,TRINITY_DN58163_c0_g1_i1,CAJHUB010000605.1,99.15,0,916,1692,941,1,941,24002,23064,"CAJHUB010000605.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro643, whole genome shotgun sequence",Nyctereutes procyonoides,942
Q61,TRINITY_DN56935_c0_g1_i1,CAJHUB010000758.1,99.784,0,917,1694,924,7,929,377980,377057,"CAJHUB010000758.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro781, whole genome shotgun sequence",Nyctereutes procyonoides,929
Q61,TRINITY_DN41669_c1_g1_i1,CAJHUB010000638.1,99.464,0,917,1694,933,1,933,191444,190513,"CAJHUB010000638.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro673, whole genome shotgun sequence",Nyctereutes procyonoides,933
Q61,TRINITY_DN73401_c0_g1_i1,CAJHUB010000724.1,99.784,0,918,1696,925,1,925,204804,203881,"CAJHUB010000724.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro750, whole genome shotgun sequence",Nyctereutes procyonoides,925
Q61,TRINITY_DN28064_c0_g1_i1,NC_051773.1,100,0,918,1696,918,1,918,72439682,72438765,"NC_051773.1 Anas platyrhynchos isolate Z2 breed Pekin duck chromosome 2, ZJU1.0, whole genome shotgun sequence",Anas platyrhynchos,921
Q61,TRINITY_DN70684_c0_g1_i1,CAJHUB010000696.1,99.466,0,919,1698,937,1,936,42105,41173,"CAJHUB010000696.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro725, whole genome shotgun sequence",Nyctereutes procyonoides,936
Q61,TRINITY_DN14112_c0_g1_i1,CAJHUB010000736.1,100,0,919,1698,919,1,919,52902,53820,"CAJHUB010000736.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro761, whole genome shotgun sequence",Nyctereutes procyonoides,919
Q61,TRINITY_DN15584_c0_g1_i1,CAJHUB010000711.1,99.465,0,919,1698,934,1,934,39483409,39482476,"CAJHUB010000711.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro739, whole genome shotgun sequence",Nyctereutes procyonoides,934
Q61,TRINITY_DN55773_c1_g1_i1,CAJHUB010000719.1,99.466,0,920,1700,936,1,935,62348,61413,"CAJHUB010000719.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro746, whole genome shotgun sequence",Nyctereutes procyonoides,935
Q61,TRINITY_DN42567_c0_g1_i1,CAJHUB010000708.1,99.784,0,920,1700,927,1,927,4971,5896,"CAJHUB010000708.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro736, whole genome shotgun sequence",Nyctereutes procyonoides,927
Q61,TRINITY_DN14944_c1_g1_i1,CAJHUB010000620.1,99.153,0,920,1700,944,1,944,1190,247,"CAJHUB010000620.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro657, whole genome shotgun sequence",Nyctereutes procyonoides,944
Q61,TRINITY_DN42575_c0_g1_i1,NW_024009851.1,99.784,0,920,1700,927,1,926,4476,5402,"NW_024009851.1 Anas platyrhynchos isolate Z2 breed Pekin duck unplaced genomic scaffold, ZJU1.0 scaffold340, whole genome shotgun sequence",Anas platyrhynchos,1079
Q61,TRINITY_DN751_c0_g1_i1,CAJHUB010000758.1,99.678,0,921,1701,931,1,930,360397,361327,"CAJHUB010000758.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro781, whole genome shotgun sequence",Nyctereutes procyonoides,930
Q61,TRINITY_DN70814_c0_g1_i1,CAJHUB010000255.1,100,0,922,1703,922,1,922,1823,2744,"CAJHUB010000255.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro328, whole genome shotgun sequence",Nyctereutes procyonoides,922
Q61,TRINITY_DN55762_c1_g1_i1,CAJHUB010000649.1,99.573,0,923,1705,937,1,933,61102342,61103278,"CAJHUB010000649.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro683, whole genome shotgun sequence",Nyctereutes procyonoides,933
Q61,TRINITY_DN16121_c0_g1_i1,CAJHUB010000736.1,99.785,0,924,1707,930,1,930,97722,98651,"CAJHUB010000736.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro761, whole genome shotgun sequence",Nyctereutes procyonoides,932
Q61,TRINITY_DN57366_c0_g1_i1,CAJHUB010000553.1,99.678,0,924,1707,933,3,935,4163,5095,"CAJHUB010000553.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro597, whole genome shotgun sequence",Nyctereutes procyonoides,937
Q61,TRINITY_DN71023_c0_g1_i1,CAJHUB010000758.1,99.679,0,924,1707,934,1,933,333201,332268,"CAJHUB010000758.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro781, whole genome shotgun sequence",Nyctereutes procyonoides,933
Q61,TRINITY_DN18604_c0_g1_i1,CAJHUB010000649.1,100,0,925,1709,925,1,925,3376144,3375220,"CAJHUB010000649.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro683, whole genome shotgun sequence",Nyctereutes procyonoides,925
Q61,TRINITY_DN28676_c0_g1_i1,CAJHUB010000722.1,99.679,0,925,1709,934,1,934,57151,56218,"CAJHUB010000722.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro749, whole genome shotgun sequence",Nyctereutes procyonoides,934
Q61,TRINITY_DN73830_c0_g1_i1,CAJHUB010000704.1,99.573,0,925,1709,937,1,937,25312,26248,"CAJHUB010000704.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro732, whole genome shotgun sequence",Nyctereutes procyonoides,937
Q61,TRINITY_DN55889_c0_g1_i1,CAJHUB010000715.1,99.785,0,925,1709,932,4,935,60636,59706,"CAJHUB010000715.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro742, whole genome shotgun sequence",Nyctereutes procyonoides,935
Q61,TRINITY_DN43970_c0_g1_i1,CAJHUB010000704.1,99.262,0,925,1709,948,2,948,33768,32823,"CAJHUB010000704.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro732, whole genome shotgun sequence",Nyctereutes procyonoides,948
Q61,TRINITY_DN626_c0_g1_i1,CAJHUB010000578.1,99.574,0,927,1712,940,1,940,46197,45259,"CAJHUB010000578.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro619, whole genome shotgun sequence",Nyctereutes procyonoides,942
Q61,TRINITY_DN28448_c0_g1_i1,CAJHUB010000620.1,99.892,0,927,1712,930,1,930,13058,12129,"CAJHUB010000620.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro657, whole genome shotgun sequence",Nyctereutes procyonoides,930
Q61,TRINITY_DN70824_c1_g1_i1,CAJHUB010000725.1,99.161,0,929,1716,954,1,954,35470,36422,"CAJHUB010000725.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro751, whole genome shotgun sequence",Nyctereutes procyonoides,954
Q61,TRINITY_DN118_c0_g1_i1,CAJHUB010000747.1,99.064,0,931,1720,962,1,959,356836,357793,"CAJHUB010000747.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro771, whole genome shotgun sequence",Nyctereutes procyonoides,959
Q61,TRINITY_DN3089_c0_g1_i1,CAJHUB010000760.1,99.787,0,932,1722,939,1,939,24965798,24964861,"CAJHUB010000760.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro783, whole genome shotgun sequence",Nyctereutes procyonoides,939
Q61,TRINITY_DN13863_c0_g1_i1,CAJHUB010000629.1,100,0,932,1722,932,1,932,163453,164384,"CAJHUB010000629.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro665, whole genome shotgun sequence",Nyctereutes procyonoides,932
Q61,TRINITY_DN58964_c0_g1_i1,CAJHUB010000747.1,99.682,0,933,1724,942,163,1104,3685858,3686799,"CAJHUB010000747.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro771, whole genome shotgun sequence",Nyctereutes procyonoides,1104
Q61,TRINITY_DN41495_c0_g1_i1,CAJHUB010000722.1,99.168,0,936,1729,961,1,961,72129,71170,"CAJHUB010000722.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro749, whole genome shotgun sequence",Nyctereutes procyonoides,961
Q61,TRINITY_DN15523_c0_g1_i1,CAJHUB010000653.1,99.372,0,936,1729,955,1,955,4352233,4351280,"CAJHUB010000653.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro687, whole genome shotgun sequence",Nyctereutes procyonoides,955
Q61,TRINITY_DN14798_c0_g1_i1,CAJHUB010000672.1,100,0,938,1733,938,1,938,47098052,47098989,"CAJHUB010000672.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro703, whole genome shotgun sequence",Nyctereutes procyonoides,940
Q61,TRINITY_DN41495_c1_g1_i1,CAJHUB010000722.1,99.684,0,938,1733,948,1,948,73059,72114,"CAJHUB010000722.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro749, whole genome shotgun sequence",Nyctereutes procyonoides,948
Q61,TRINITY_DN14689_c0_g1_i1,CAJHUB010000722.1,99.894,0,939,1735,942,7,948,56217,57158,"CAJHUB010000722.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro749, whole genome shotgun sequence",Nyctereutes procyonoides,948
Q61,TRINITY_DN1425_c0_g1_i1,CAJHUB010000722.1,99.477,0,940,1736,956,1,956,72114,73067,"CAJHUB010000722.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro749, whole genome shotgun sequence",Nyctereutes procyonoides,956
Q61,TRINITY_DN42404_c0_g1_i1,CAJHUB010000736.1,99.272,0,940,1736,962,1,962,110749,109789,"CAJHUB010000736.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro761, whole genome shotgun sequence",Nyctereutes procyonoides,962
Q61,TRINITY_DN60051_c0_g1_i1,CAJHUB010000760.1,99.375,0,941,1738,960,1,959,24954425,24955383,"CAJHUB010000760.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro783, whole genome shotgun sequence",Nyctereutes procyonoides,959
Q61,TRINITY_DN891_c0_g1_i1,CAJHUB010000672.1,99.377,0,942,1740,963,1,958,47093441,47094403,"CAJHUB010000672.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro703, whole genome shotgun sequence",Nyctereutes procyonoides,958
Q61,TRINITY_DN986_c0_g1_i1,CAJHUB010000588.1,99.274,0,942,1740,964,1,963,99309,100272,"CAJHUB010000588.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro628, whole genome shotgun sequence",Nyctereutes procyonoides,963
Q61,TRINITY_DN27300_c0_g1_i1,CAJHUB010000646.1,99.789,0,943,1742,949,1,949,292588,291640,"CAJHUB010000646.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro680, whole genome shotgun sequence",Nyctereutes procyonoides,949
Q61,TRINITY_DN28552_c0_g1_i1,CAJHUB010000133.1,99.894,0,943,1742,946,1,946,1316,2261,"CAJHUB010000133.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro218, whole genome shotgun sequence",Nyctereutes procyonoides,979
Q61,TRINITY_DN489_c0_g1_i1,CAJHUB010000560.1,99.275,0,943,1742,965,1,965,34236,33273,"CAJHUB010000560.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro602, whole genome shotgun sequence",Nyctereutes procyonoides,966
Q61,TRINITY_DN2143_c0_g1_i1,CAJHUB010000738.1,100,0,945,1746,945,1,945,314332,313388,"CAJHUB010000738.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro763, whole genome shotgun sequence",Nyctereutes procyonoides,945
Q61,TRINITY_DN6010_c0_g1_i1,CAJHUB010000440.1,99.686,0,946,1748,955,1,955,7592,6638,"CAJHUB010000440.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro495, whole genome shotgun sequence",Nyctereutes procyonoides,955
Q61,TRINITY_DN15051_c0_g1_i1,CAJHUB010000653.1,100,0,946,1748,946,1,946,4239397,4240342,"CAJHUB010000653.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro687, whole genome shotgun sequence",Nyctereutes procyonoides,946
Q61,TRINITY_DN71348_c0_g1_i1,CAJHUB010000624.1,99.08,0,947,1749,978,1,972,46654,45678,"CAJHUB010000624.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro660, whole genome shotgun sequence",Nyctereutes procyonoides,972
Q61,TRINITY_DN342_c0_g1_i1,NW_024010022.1,99.176,0,947,1749,971,1,971,22303,21333,"NW_024010022.1 Anas platyrhynchos isolate Z2 breed Pekin duck unplaced genomic scaffold, ZJU1.0 scaffold541, whole genome shotgun sequence",Anas platyrhynchos,973
Q61,TRINITY_DN57535_c0_g1_i1,CAJHUB010000653.1,99.791,0,948,1751,955,1,954,4246877,4247830,"CAJHUB010000653.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro687, whole genome shotgun sequence",Nyctereutes procyonoides,954
Q61,TRINITY_DN14708_c0_g1_i1,NW_024010022.1,99.895,0,948,1751,951,1,951,6733,5783,"NW_024010022.1 Anas platyrhynchos isolate Z2 breed Pekin duck unplaced genomic scaffold, ZJU1.0 scaffold541, whole genome shotgun sequence",Anas platyrhynchos,951
Q61,TRINITY_DN15867_c0_g1_i1,NC_051774.1,99.481,0,948,1751,963,1,963,9535299,9534337,"NC_051774.1 Anas platyrhynchos isolate Z2 breed Pekin duck chromosome 3, ZJU1.0, whole genome shotgun sequence",Anas platyrhynchos,963
Q61,TRINITY_DN72775_c1_g1_i1,CAJHUB010000730.1,99.687,0,948,1751,958,1,958,175065,174110,"CAJHUB010000730.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro756, whole genome shotgun sequence",Nyctereutes procyonoides,958
Q61,TRINITY_DN15118_c0_g1_i1,CAJHUB010000760.1,99.584,0,949,1753,961,1,961,25013102,25012142,"CAJHUB010000760.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro783, whole genome shotgun sequence",Nyctereutes procyonoides,1055
Q61,TRINITY_DN56438_c0_g1_i1,CAJHUB010000653.1,99.38,0,949,1753,968,15,981,4356567,4357533,"CAJHUB010000653.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro687, whole genome shotgun sequence",Nyctereutes procyonoides,981
Q61,TRINITY_DN2047_c0_g1_i1,NW_024009780.1,100,0,949,1753,949,1,949,125497,124549,"NW_024009780.1 Anas platyrhynchos isolate Z2 breed Pekin duck unplaced genomic scaffold, ZJU1.0 scaffold251, whole genome shotgun sequence",Anas platyrhynchos,949
Q61,TRINITY_DN28874_c0_g1_i1,CAJHUB010000747.1,99.688,0,950,1755,960,1,960,381891,382848,"CAJHUB010000747.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro771, whole genome shotgun sequence",Nyctereutes procyonoides,960
Q61,TRINITY_DN3482_c0_g1_i1,CAJHUB010000622.1,99.585,0,950,1755,963,1,962,107393,106432,"CAJHUB010000622.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro659, whole genome shotgun sequence",Nyctereutes procyonoides,962
Q61,TRINITY_DN71389_c0_g1_i1,CAJHUB010000672.1,99.687,0,950,1755,959,1,959,47099119,47100077,"CAJHUB010000672.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro703, whole genome shotgun sequence",Nyctereutes procyonoides,959
Q61,TRINITY_DN30592_c0_g1_i1,CAJHUB010000574.1,99.279,0,950,1755,971,1,971,3372,4342,"CAJHUB010000574.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro615, whole genome shotgun sequence",Nyctereutes procyonoides,971
Q61,TRINITY_DN73048_c0_g1_i1,CAJHUB010000688.1,99.895,0,951,1757,954,1,954,42502,41549,"CAJHUB010000688.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro718, whole genome shotgun sequence",Nyctereutes procyonoides,954
Q61,TRINITY_DN41573_c0_g1_i1,CAJHUB010000608.1,99.585,0,952,1759,964,1,964,17638,18601,"CAJHUB010000608.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro646, whole genome shotgun sequence",Nyctereutes procyonoides,964
Q61,TRINITY_DN18357_c0_g1_i1,CAJHUB010000722.1,99.182,0,952,1759,978,8,981,70797,71774,"CAJHUB010000722.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro749, whole genome shotgun sequence",Nyctereutes procyonoides,981
